,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Postal Code,Market_x,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Returned,Market_y
865,ES-2014-4387160,1/8/2014,1/15/2014,Standard Class,Evan Bailliet,Consumer,Milan,Lombardy,Italy,,EU,South,OFF-LA-10000134,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",31.05,3,0.0,11.16,7.03,Low,Yes,EU
866,ES-2013-3988133,12/25/2013,12/28/2013,Second Class,Jenna Caffey,Consumer,Wiesbaden,Hesse,Germany,,EU,Central,TEC-AC-10001564,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",485.43,11,0.0,198.99,77.27,Critical,Yes,EU
867,ES-2013-3988133,12/25/2013,12/28/2013,Second Class,Jenna Caffey,Consumer,Wiesbaden,Hesse,Germany,,EU,Central,OFF-AR-10004825,Office Supplies,Art,"BIC Canvas, Fluorescent",219.84,4,0.0,76.92,49.34,Critical,Yes,EU
868,ES-2013-3988133,12/25/2013,12/28/2013,Second Class,Jenna Caffey,Consumer,Wiesbaden,Hesse,Germany,,EU,Central,OFF-BI-10000538,Office Supplies,Binders,"Acco Binding Machine, Clear",101.1,2,0.0,11.1,28.15,Critical,Yes,EU
869,IT-2014-1725451,1/25/2014,1/30/2014,Standard Class,Julia Dunbar,Consumer,Magdeburg,Saxony-Anhalt,Germany,,EU,Central,OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue",534.357,3,0.1,-0.063000000000002,77.14,Medium,Yes,EU
870,CA-2012-169397,12/24/2012,12/27/2012,First Class,Joni Blumstein,Consumer,Dublin,Ohio,United States,43017.0,US,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,76.78,Medium,Yes,United States
871,CA-2012-169397,12/24/2012,12/27/2012,First Class,Joni Blumstein,Consumer,Dublin,Ohio,United States,43017.0,US,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,8.4,Medium,Yes,United States
872,CA-2012-169397,12/24/2012,12/27/2012,First Class,Joni Blumstein,Consumer,Dublin,Ohio,United States,43017.0,US,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,2.79,Medium,Yes,United States
873,CA-2012-169397,12/24/2012,12/27/2012,First Class,Joni Blumstein,Consumer,Dublin,Ohio,United States,43017.0,US,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,2.67,Medium,Yes,United States
874,CA-2012-169397,12/24/2012,12/27/2012,First Class,Joni Blumstein,Consumer,Dublin,Ohio,United States,43017.0,US,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,0.79,Medium,Yes,United States
875,CA-2012-169397,12/24/2012,12/27/2012,First Class,Joni Blumstein,Consumer,Dublin,Ohio,United States,43017.0,US,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,0.4,Medium,Yes,United States
876,MX-2011-144827,7/29/2011,7/31/2011,Second Class,Giulietta Dortch,Corporate,Miguel Hidalgo,Distrito Federal,Mexico,,LATAM,North,FUR-CH-10001455,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",470.48,5,0.2,5.88,76.53,Critical,Yes,LATAM
877,MX-2011-144827,7/29/2011,7/31/2011,Second Class,Giulietta Dortch,Corporate,Miguel Hidalgo,Distrito Federal,Mexico,,LATAM,North,FUR-FU-10004339,Furniture,Furnishings,"Deflect-O Frame, Black",132.048,3,0.4,-37.452,29.36,Critical,Yes,LATAM
878,MX-2011-144827,7/29/2011,7/31/2011,Second Class,Giulietta Dortch,Corporate,Miguel Hidalgo,Distrito Federal,Mexico,,LATAM,North,OFF-PA-10001004,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",70.44,6,0.0,25.32,14.74,Critical,Yes,LATAM
879,MX-2011-144827,7/29/2011,7/31/2011,Second Class,Giulietta Dortch,Corporate,Miguel Hidalgo,Distrito Federal,Mexico,,LATAM,North,OFF-ST-10002466,Office Supplies,Storage,"Smead Box, Blue",43.08,6,0.0,17.16,10.88,Critical,Yes,LATAM
880,CA-2011-135657,6/3/2011,6/7/2011,Second Class,Steven Cartwright,Consumer,Seattle,Washington,United States,98115.0,US,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0.0,113.4936,76.53,Medium,Yes,United States
881,IT-2011-4913414,12/13/2011,12/18/2011,Second Class,Edward Hooks,Corporate,Naples,Campania,Italy,,EU,South,FUR-TA-10000184,Furniture,Tables,"Barricks Conference Table, Fully Assembled",1362.825,3,0.5,-327.105,75.83,Medium,Yes,EU
882,IT-2011-4913414,12/13/2011,12/18/2011,Second Class,Edward Hooks,Corporate,Naples,Campania,Italy,,EU,South,OFF-ST-10002172,Office Supplies,Storage,"Fellowes Trays, Blue",344.34,10,0.4,-189.66,21.5,Medium,Yes,EU
883,IT-2011-4913414,12/13/2011,12/18/2011,Second Class,Edward Hooks,Corporate,Naples,Campania,Italy,,EU,South,OFF-AR-10002145,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent",285.48,6,0.0,14.22,10.73,Medium,Yes,EU
884,IN-2013-59160,9/9/2013,9/9/2013,Same Day,John Huston,Consumer,Gold Coast,Queensland,Australia,,APAC,Oceania,FUR-BO-10000203,Furniture,Bookcases,"Sauder Library with Doors, Metal",696.762,2,0.1,247.722,75.27,High,Yes,APAC
885,MX-2014-103149,5/28/2014,6/2/2014,Standard Class,Vicky Freymann,Home Office,Tijuana,Baja California,Mexico,,LATAM,North,OFF-AP-10002794,Office Supplies,Appliances,"KitchenAid Microwave, Black",1032.5,5,0.0,340.7,75.23,Medium,Yes,LATAM
886,ID-2011-33295,8/13/2011,8/17/2011,Standard Class,Cindy Chapman,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-CH-10003097,Furniture,Chairs,"Hon Rocking Chair, Black",769.14,8,0.25,-20.7,74.71,High,Yes,APAC
887,CA-2014-140963,6/11/2014,6/14/2014,First Class,Michelle Tran,Home Office,Los Angeles,California,United States,90045.0,US,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,74.4,High,Yes,United States
888,CA-2014-140963,6/11/2014,6/14/2014,First Class,Michelle Tran,Home Office,Los Angeles,California,United States,90045.0,US,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0.0,14.8,3.12,High,Yes,United States
889,CA-2014-140963,6/11/2014,6/14/2014,First Class,Michelle Tran,Home Office,Los Angeles,California,United States,90045.0,US,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,0.05,High,Yes,United States
890,IN-2014-46007,11/21/2014,11/24/2014,Second Class,Jim Sink,Corporate,Hangzhou,Zhejiang,China,,APAC,North Asia,FUR-BO-10003185,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",509.4,3,0.0,5.04,74.37,High,Yes,APAC
891,IN-2014-46007,11/21/2014,11/24/2014,Second Class,Jim Sink,Corporate,Hangzhou,Zhejiang,China,,APAC,North Asia,OFF-FA-10004705,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack",40.5,3,0.0,4.05,5.17,High,Yes,APAC
892,MX-2013-141159,6/7/2013,6/14/2013,Standard Class,Rick Huthwaite,Home Office,Mérida,Yucatán,Mexico,,LATAM,North,OFF-AP-10004227,Office Supplies,Appliances,"Hamilton Beach Refrigerator, White",664.36,2,0.0,166.08,74.31,Medium,Yes,LATAM
893,MX-2013-141159,6/7/2013,6/14/2013,Standard Class,Rick Huthwaite,Home Office,Mérida,Yucatán,Mexico,,LATAM,North,TEC-AC-10003047,Technology,Accessories,"SanDisk Keyboard, USB",272.3,5,0.0,68.0,13.73,Medium,Yes,LATAM
894,MX-2013-141159,6/7/2013,6/14/2013,Standard Class,Rick Huthwaite,Home Office,Mérida,Yucatán,Mexico,,LATAM,North,OFF-PA-10004020,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",55.92,3,0.0,24.0,7.33,Medium,Yes,LATAM
895,MX-2013-141159,6/7/2013,6/14/2013,Standard Class,Rick Huthwaite,Home Office,Mérida,Yucatán,Mexico,,LATAM,North,OFF-SU-10003749,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",49.52,2,0.0,12.36,1.4,Medium,Yes,LATAM
896,MX-2013-141159,6/7/2013,6/14/2013,Standard Class,Rick Huthwaite,Home Office,Mérida,Yucatán,Mexico,,LATAM,North,OFF-BI-10000814,Office Supplies,Binders,"Wilson Jones Binder, Recycled",26.76,3,0.0,4.5,0.84,Medium,Yes,LATAM
897,MX-2013-141159,6/7/2013,6/14/2013,Standard Class,Rick Huthwaite,Home Office,Mérida,Yucatán,Mexico,,LATAM,North,OFF-LA-10003955,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set",24.48,3,0.0,1.2,0.73,Medium,Yes,LATAM
898,ES-2014-4385660,9/20/2014,9/23/2014,Second Class,Eugene Barchas,Consumer,Vienna,Vienna,Austria,,EU,Central,FUR-CH-10004792,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",680.76,4,0.0,258.6,74.24,Medium,Yes,EU
899,ES-2014-4385660,9/20/2014,9/23/2014,Second Class,Eugene Barchas,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-SU-10003556,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",131.76,3,0.0,48.69,8.67,Medium,Yes,EU
900,ES-2014-4385660,9/20/2014,9/23/2014,Second Class,Eugene Barchas,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-EN-10003817,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",31.92,2,0.0,1.86,1.94,Medium,Yes,EU
901,ES-2013-4190886,8/13/2013,8/15/2013,First Class,Suzanne McNair,Corporate,Montauban,Midi-Pyrénées,France,,EU,Central,OFF-BI-10004227,Office Supplies,Binders,"Avery Binding Machine, Economy",244.2,5,0.0,29.25,74.11,High,Yes,EU
902,ES-2012-5923089,7/1/2012,7/6/2012,Standard Class,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,FUR-TA-10003591,Furniture,Tables,"Bevis Wood Table, Rectangular",1062.36,2,0.0,180.6,72.93,Medium,Yes,EU
903,ES-2012-5923089,7/1/2012,7/6/2012,Standard Class,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,TEC-PH-10004879,Technology,Phones,"Nokia Headset, Cordless",379.8,5,0.0,83.55,20.78,Medium,Yes,EU
904,ES-2012-5923089,7/1/2012,7/6/2012,Standard Class,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,FUR-BO-10004585,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",712.2,5,0.0,320.4,17.56,Medium,Yes,EU
905,ES-2012-5923089,7/1/2012,7/6/2012,Standard Class,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,TEC-AC-10003533,Technology,Accessories,"SanDisk Mouse, Bluetooth",229.86,6,0.0,25.2,14.03,Medium,Yes,EU
906,ES-2012-5923089,7/1/2012,7/6/2012,Standard Class,Claudia Bergmann,Corporate,Edinburgh,Scotland,United Kingdom,,EU,North,OFF-AR-10000319,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",157.86,3,0.0,29.97,8.32,Medium,Yes,EU
907,ES-2013-4441922,1/15/2013,1/19/2013,Standard Class,Arthur Wiediger,Home Office,Clydach,Wales,United Kingdom,,EU,North,TEC-PH-10002715,Technology,Phones,"Cisco Audio Dock, VoIP",1275.12,7,0.0,497.28,72.69,Medium,Yes,EU
908,ES-2013-4441922,1/15/2013,1/19/2013,Standard Class,Arthur Wiediger,Home Office,Clydach,Wales,United Kingdom,,EU,North,OFF-ST-10001646,Office Supplies,Storage,"Fellowes Box, Wire Frame",56.25,3,0.0,25.83,2.44,Medium,Yes,EU
909,IN-2012-69870,10/11/2012,10/14/2012,First Class,Clay Cheatham,Consumer,Xianyang,Shaanxi,China,,APAC,North Asia,FUR-CH-10004196,Furniture,Chairs,"Novimex Swivel Stool, Red",657.84,4,0.0,164.4,72.67,High,Yes,APAC
910,IN-2012-69870,10/11/2012,10/14/2012,First Class,Clay Cheatham,Consumer,Xianyang,Shaanxi,China,,APAC,North Asia,OFF-EN-10004958,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",58.8,2,0.0,18.78,13.59,High,Yes,APAC
911,US-2013-130239,11/14/2013,11/19/2013,Standard Class,Liz Pelletier,Consumer,Irapuato,Guanajuato,Mexico,,LATAM,North,FUR-BO-10002992,Furniture,Bookcases,"Dania Library with Doors, Traditional",966.4,5,0.2,-96.7,72.52,Medium,Yes,LATAM
912,ES-2014-3277356,11/17/2014,11/22/2014,Second Class,Chloris Kastensmidt,Consumer,Florence,Tuscany,Italy,,EU,South,TEC-CO-10000178,Technology,Copiers,"Hewlett Ink, Laser",743.4,5,0.0,89.1,72.32,Medium,Yes,EU
913,ES-2014-3277356,11/17/2014,11/22/2014,Second Class,Chloris Kastensmidt,Consumer,Florence,Tuscany,Italy,,EU,South,OFF-AR-10001672,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",390.96,8,0.0,113.28,48.89,Medium,Yes,EU
914,ES-2014-3277356,11/17/2014,11/22/2014,Second Class,Chloris Kastensmidt,Consumer,Florence,Tuscany,Italy,,EU,South,OFF-AR-10000703,Office Supplies,Art,"BIC Pens, Water Color",34.92,2,0.0,14.28,1.27,Medium,Yes,EU
915,IT-2014-1082723,3/17/2014,3/22/2014,Standard Class,Eudokia Martin,Corporate,Dundee,Scotland,United Kingdom,,EU,North,TEC-CO-10004325,Technology,Copiers,"Canon Personal Copier, Laser",856.44,6,0.0,385.38,72.17,Medium,Yes,EU
916,IT-2014-1082723,3/17/2014,3/22/2014,Standard Class,Eudokia Martin,Corporate,Dundee,Scotland,United Kingdom,,EU,North,TEC-MA-10002844,Technology,Machines,"Okidata Receipt Printer, White",485.28,4,0.0,29.04,41.35,Medium,Yes,EU
917,ES-2012-3679676,11/19/2012,11/23/2012,Standard Class,Evan Minnotte,Home Office,Munich,Bavaria,Germany,,EU,Central,TEC-CO-10000405,Technology,Copiers,"Canon Fax Machine, Digital",636.06,2,0.0,146.28,71.9,High,Yes,EU
918,ES-2012-3679676,11/19/2012,11/23/2012,Standard Class,Evan Minnotte,Home Office,Munich,Bavaria,Germany,,EU,Central,TEC-AC-10002738,Technology,Accessories,"Belkin Memory Card, Programmable",348.93,3,0.0,104.67,51.94,High,Yes,EU
919,ES-2012-3679676,11/19/2012,11/23/2012,Standard Class,Evan Minnotte,Home Office,Munich,Bavaria,Germany,,EU,Central,OFF-AR-10000823,Office Supplies,Art,"Stanley Pens, Water Color",26.46,2,0.0,8.46,2.53,High,Yes,EU
920,ES-2012-3679676,11/19/2012,11/23/2012,Standard Class,Evan Minnotte,Home Office,Munich,Bavaria,Germany,,EU,Central,OFF-FA-10000799,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",14.91,1,0.0,3.12,1.51,High,Yes,EU
921,US-2013-131149,7/11/2013,7/15/2013,Standard Class,Logan Haushalter,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,71.39,High,Yes,United States
922,US-2013-131149,7/11/2013,7/15/2013,Standard Class,Logan Haushalter,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.352,24.4,High,Yes,United States
923,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,FUR-CH-10002213,Furniture,Chairs,"Hon Executive Leather Armchair, Black",457.14,1,0.0,45.69,71.23,Medium,Yes,APAC
924,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,TEC-PH-10003954,Technology,Phones,"Cisco Signal Booster, Cordless",464.04,3,0.0,83.52,54.17,Medium,Yes,APAC
925,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,TEC-CO-10001472,Technology,Copiers,"Sharp Copy Machine, Laser",478.08,2,0.0,234.24,40.13,Medium,Yes,APAC
926,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,FUR-CH-10004339,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",171.42,2,0.0,34.26,33.05,Medium,Yes,APAC
927,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,OFF-EN-10003537,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",136.95,5,0.0,40.95,30.97,Medium,Yes,APAC
928,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,TEC-MA-10002871,Technology,Machines,"Panasonic Receipt Printer, Red",236.1,2,0.0,73.14,14.02,Medium,Yes,APAC
929,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black",130.59,3,0.0,1.26,10.45,Medium,Yes,APAC
930,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,OFF-SU-10003527,Office Supplies,Supplies,"Elite Ruler, Easy Grip",46.26,3,0.0,11.07,8.35,Medium,Yes,APAC
931,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,OFF-BI-10002919,Office Supplies,Binders,"Acco Binder Covers, Durable",44.46,3,0.0,10.62,8.03,Medium,Yes,APAC
932,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,OFF-ST-10000351,Office Supplies,Storage,"Smead Shelving, Wire Frame",96.0,2,0.0,0.96,7.38,Medium,Yes,APAC
933,IN-2012-44194,12/7/2012,12/9/2012,First Class,Juliana Krohn,Consumer,Wuchuan,Guangdong,China,,APAC,North Asia,OFF-FA-10004606,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",30.69,3,0.0,1.53,3.3,Medium,Yes,APAC
934,MX-2014-158589,12/10/2014,12/15/2014,Standard Class,Joy Smith,Consumer,Chihuahua,Chihuahua,Mexico,,LATAM,North,FUR-TA-10004810,Furniture,Tables,"Barricks Computer Table, Adjustable Height",1267.76,5,0.2,221.76,71.12,Medium,Yes,LATAM
935,MX-2014-158589,12/10/2014,12/15/2014,Standard Class,Joy Smith,Consumer,Chihuahua,Chihuahua,Mexico,,LATAM,North,FUR-FU-10004915,Furniture,Furnishings,"Rubbermaid Frame, Durable",128.304,3,0.4,-83.436,7.2,Medium,Yes,LATAM
936,MX-2014-158589,12/10/2014,12/15/2014,Standard Class,Joy Smith,Consumer,Chihuahua,Chihuahua,Mexico,,LATAM,North,FUR-FU-10000936,Furniture,Furnishings,"Eldon Photo Frame, Durable",44.112,2,0.4,-8.848,4.85,Medium,Yes,LATAM
937,MX-2014-158589,12/10/2014,12/15/2014,Standard Class,Joy Smith,Consumer,Chihuahua,Chihuahua,Mexico,,LATAM,North,OFF-PA-10003832,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",49.02,3,0.0,8.82,2.65,Medium,Yes,LATAM
938,CA-2014-122504,11/8/2014,11/13/2014,Second Class,Deborah Brumfield,Home Office,Brentwood,California,United States,94513.0,US,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,71.07,Medium,Yes,United States
939,CA-2014-122504,11/8/2014,11/13/2014,Second Class,Deborah Brumfield,Home Office,Brentwood,California,United States,94513.0,US,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.0,13.7931,2.82,Medium,Yes,United States
940,IN-2014-11637,10/14/2014,10/16/2014,First Class,Magdelene Morse,Consumer,Sanming,Fujian,China,,APAC,North Asia,FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",818.25,5,0.0,376.35,70.53,High,Yes,APAC
941,IN-2014-11637,10/14/2014,10/16/2014,First Class,Magdelene Morse,Consumer,Sanming,Fujian,China,,APAC,North Asia,OFF-BI-10002682,Office Supplies,Binders,"Cardinal Binding Machine, Economy",99.54,2,0.0,33.84,13.48,High,Yes,APAC
942,CA-2014-165008,9/16/2014,9/18/2014,Second Class,Doug O'Connell,Consumer,Salt Lake City,Utah,United States,84106.0,US,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,0.2,106.9578,70.52,Critical,Yes,United States
943,US-2014-118612,11/20/2014,11/25/2014,Standard Class,Kelly Andreada,Consumer,Chilpancingo,Guerrero,Mexico,,LATAM,North,FUR-BO-10000038,Furniture,Bookcases,"Bush Library with Doors, Pine",975.12,5,0.2,-219.48,70.43,Medium,Yes,LATAM
944,US-2014-118612,11/20/2014,11/25/2014,Standard Class,Kelly Andreada,Consumer,Chilpancingo,Guerrero,Mexico,,LATAM,North,OFF-LA-10002334,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",22.86,3,0.0,8.88,1.99,Medium,Yes,LATAM
945,CA-2012-146486,11/9/2012,11/14/2012,Second Class,Dianna Vittorini,Consumer,Oceanside,New York,United States,11572.0,US,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.0,53.997,70.36,High,Yes,United States
946,CA-2012-146486,11/9/2012,11/14/2012,Second Class,Dianna Vittorini,Consumer,Oceanside,New York,United States,11572.0,US,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0.0,4.89100000000001,24.12,High,Yes,United States
947,CA-2012-146486,11/9/2012,11/14/2012,Second Class,Dianna Vittorini,Consumer,Oceanside,New York,United States,11572.0,US,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0.0,5.7528,2.7,High,Yes,United States
948,CA-2012-146486,11/9/2012,11/14/2012,Second Class,Dianna Vittorini,Consumer,Oceanside,New York,United States,11572.0,US,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.0,6.0114,2.22,High,Yes,United States
949,ID-2011-23593,10/26/2011,11/1/2011,Standard Class,Katherine Nockton,Corporate,Semarang,Jawa Tengah,Indonesia,,APAC,Southeast Asia,TEC-CO-10003342,Technology,Copiers,"Canon Fax Machine, High-Speed",883.2861,3,0.07,132.9561,69.77,Medium,Yes,APAC
950,ID-2011-23593,10/26/2011,11/1/2011,Standard Class,Katherine Nockton,Corporate,Semarang,Jawa Tengah,Indonesia,,APAC,Southeast Asia,OFF-SU-10003473,Office Supplies,Supplies,"Elite Trimmer, Steel",108.8355,5,0.47,-14.4645,7.65,Medium,Yes,APAC
951,US-2012-106551,5/11/2012,5/18/2012,Standard Class,Eric Hoffmann,Consumer,Coacalco,México,Mexico,,LATAM,North,TEC-CO-10003931,Technology,Copiers,"Hewlett Fax Machine, High-Speed",634.96752,3,0.002,-1.27248,69.58,Medium,Yes,LATAM
952,US-2012-106551,5/11/2012,5/18/2012,Standard Class,Eric Hoffmann,Consumer,Coacalco,México,Mexico,,LATAM,North,FUR-BO-10004567,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",185.376,2,0.2,13.896,13.47,Medium,Yes,LATAM
953,US-2012-106551,5/11/2012,5/18/2012,Standard Class,Eric Hoffmann,Consumer,Coacalco,México,Mexico,,LATAM,North,OFF-BI-10000827,Office Supplies,Binders,"Acco Binder, Recycled",31.02,3,0.0,8.34,2.91,Medium,Yes,LATAM
954,US-2012-106551,5/11/2012,5/18/2012,Standard Class,Eric Hoffmann,Consumer,Coacalco,México,Mexico,,LATAM,North,OFF-BI-10003856,Office Supplies,Binders,"Ibico Index Tab, Clear",5.94,1,0.0,0.1,0.21,Medium,Yes,LATAM
955,MX-2012-160388,4/3/2012,4/7/2012,Standard Class,Ivan Gibson,Consumer,San Salvador,San Salvador,El Salvador,,LATAM,Central,FUR-TA-10004306,Furniture,Tables,"Barricks Round Table, Fully Assembled",1073.024,4,0.2,201.184,68.95,Medium,Yes,LATAM
956,ID-2013-74357,3/25/2013,3/31/2013,Standard Class,Dianna Arnett,Home Office,Palembang,Sumatera Selatan,Indonesia,,APAC,Southeast Asia,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",462.642,4,0.17,11.082,68.85,Low,Yes,APAC
957,ID-2013-74357,3/25/2013,3/31/2013,Standard Class,Dianna Arnett,Home Office,Palembang,Sumatera Selatan,Indonesia,,APAC,Southeast Asia,OFF-FA-10000197,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",61.4376,8,0.47,-4.80240000000001,7.99,Low,Yes,APAC
958,ID-2013-74357,3/25/2013,3/31/2013,Standard Class,Dianna Arnett,Home Office,Palembang,Sumatera Selatan,Indonesia,,APAC,Southeast Asia,OFF-FA-10004527,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",21.6081,3,0.47,-11.8719,2.29,Low,Yes,APAC
959,IN-2014-47799,8/26/2014,8/30/2014,Standard Class,Duane Noonan,Consumer,Tangshan,Hebei,China,,APAC,North Asia,FUR-BO-10001585,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",591.3,3,0.0,218.7,68.71,High,Yes,APAC
960,IN-2014-47799,8/26/2014,8/30/2014,Standard Class,Duane Noonan,Consumer,Tangshan,Hebei,China,,APAC,North Asia,TEC-MA-10004424,Technology,Machines,"Panasonic Phone, Durable",254.88,3,0.0,40.77,11.98,High,Yes,APAC
961,ID-2013-52643,4/8/2013,4/14/2013,Standard Class,Nat Carroll,Consumer,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,FUR-TA-10002638,Furniture,Tables,"Barricks Wood Table, Rectangular",545.37,2,0.47,-298.41,68.6,Low,Yes,APAC
962,ID-2013-52643,4/8/2013,4/14/2013,Standard Class,Nat Carroll,Consumer,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,OFF-AP-10001956,Office Supplies,Appliances,"Breville Refrigerator, Black",430.5708,1,0.17,134.8608,44.99,Low,Yes,APAC
963,ID-2013-52643,4/8/2013,4/14/2013,Standard Class,Nat Carroll,Consumer,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,FUR-TA-10001327,Furniture,Tables,"Barricks Training Table, Rectangular",334.8222,2,0.47,18.9222,42.27,Low,Yes,APAC
964,ID-2013-52643,4/8/2013,4/14/2013,Standard Class,Nat Carroll,Consumer,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,FUR-TA-10001359,Furniture,Tables,"Chromcraft Training Table, with Bottom Storage",300.9234,2,0.47,-215.7966,34.87,Low,Yes,APAC
